slice,gnn_doa,music_doa,abs_error,squared_error,gnn_infer_time,music_time,grouping
697,-33.03700637817383,-33.00000000000166,0.037006378172165455,0.001369472025421324,4.821455622293863e-05,0.03694891929626465,5
698,-33.313175201416016,-33.500000000001656,0.18682479858563994,0.03490350536656493,4.821455622293863e-05,0.03324484825134277,5
699,-33.32899475097656,-33.00000000000166,0.32899475097489983,0.10823754616903636,4.821455622293863e-05,0.02148294448852539,5
700,-33.24683380126953,-33.00000000000166,0.24683380126786858,0.06092692544834564,4.821455622293863e-05,0.03625226020812988,5
701,-32.977054595947266,-33.00000000000166,0.022945404054397045,0.0005264915672195404,4.821455622293863e-05,0.0221250057220459,5
702,-32.541568756103516,-32.50000000000167,0.04156875610184585,0.0017279614838547465,4.821455622293863e-05,0.02904200553894043,5
703,-32.297393798828125,-32.50000000000167,0.20260620117354478,0.041049272753974894,4.821455622293863e-05,0.02750706672668457,5
704,-32.24869918823242,-32.50000000000167,0.2513008117692479,0.06315209799588296,4.821455622293863e-05,0.04537224769592285,5
705,-32.41356658935547,-32.50000000000167,0.08643341064620103,0.0074707344759348164,4.821455622293863e-05,0.028610706329345703,5
706,-32.8507080078125,-33.00000000000166,0.14929199218916267,0.022288098931809008,4.821455622293863e-05,0.027662038803100586,5
707,-33.25039291381836,-33.00000000000166,0.2503929138166967,0.0626966112896157,4.821455622293863e-05,0.030038118362426758,5
708,-33.36481475830078,-33.00000000000166,0.3648147582991186,0.1330898078728443,4.821455622293863e-05,0.02646613121032715,5
709,-33.28001403808594,-33.00000000000166,0.28001403808427483,0.07840786152426171,4.821455622293863e-05,0.026905059814453125,5
710,-33.0996208190918,-33.00000000000166,0.0996208190901342,0.009924307596189248,4.821455622293863e-05,0.02633500099182129,5
711,-32.83905029296875,-32.50000000000167,0.3390502929670802,0.11495510116106293,4.821455622293863e-05,0.03162813186645508,5
712,-32.47716522216797,-32.50000000000167,0.022834777833701025,0.0005214270787144837,4.821455622293863e-05,0.0372929573059082,5
713,-32.190834045410156,-32.50000000000167,0.3091659545915135,0.09558358747848181,4.821455622293863e-05,0.02461695671081543,5
714,-32.21759033203125,-32.50000000000167,0.2824096679704198,0.07975522056316274,4.821455622293863e-05,0.02749013900756836,5
715,-32.4296989440918,-32.50000000000167,0.0703010559098729,0.0049422384620430755,4.821455622293863e-05,0.030923128128051758,5
716,-32.6724739074707,-33.00000000000166,0.32752609253095955,0.10727334128859867,4.821455622293863e-05,0.028575897216796875,5
717,-32.94866180419922,-33.00000000000166,0.05133819580244392,0.0026356103482500703,4.821455622293863e-05,0.0292818546295166,5
718,-33.07456588745117,-33.00000000000166,0.0745658874495092,0.005560071571132874,4.821455622293863e-05,0.029412031173706055,5
719,-32.977142333984375,-33.00000000000166,0.02285766601728767,0.0005224728957578676,4.821455622293863e-05,0.03212785720825195,5
720,-32.87427520751953,-33.00000000000166,0.12572479248213142,0.01580672344467501,4.821455622293863e-05,0.02499699592590332,5
721,-32.7172966003418,-32.50000000000167,0.2172966003401271,0.04721781251937692,4.821455622293863e-05,0.02920985221862793,5
722,-32.576656341552734,-33.00000000000166,0.4233436584489283,0.17921985314892286,4.821455622293863e-05,0.02659893035888672,5
723,-32.6850471496582,-33.00000000000166,0.31495285034345955,0.09919529793946963,4.821455622293863e-05,0.024766921997070312,5
724,-32.831790924072266,-33.00000000000166,0.16820907592939705,0.02829429322502166,4.821455622293863e-05,0.023921966552734375,5
