slice,gnn_doa,music_doa,abs_error,squared_error,gnn_infer_time,music_time,grouping
500,-33.797698974609375,-34.00000000000165,0.20230102539227346,0.04092570487476527,0.0001312267349427005,0.21930527687072754,0
501,-33.773460388183594,-34.00000000000165,0.2265396118180547,0.05132019572267491,0.0001312267349427005,0.20365309715270996,0
502,-33.714385986328125,-34.00000000000165,0.28561401367352346,0.08157536480669965,0.0001312267349427005,0.20907282829284668,0
503,-33.685001373291016,-34.00000000000165,0.31499862671063283,0.09922413482958461,0.0001312267349427005,0.2127540111541748,0
504,-33.675392150878906,-34.00000000000165,0.3246078491227422,0.10537025571209296,0.0001312267349427005,0.21436381340026855,0
505,-33.609493255615234,-34.00000000000165,0.3905067443864141,0.15249551741127615,0.0001312267349427005,0.20524382591247559,0
506,-33.58894729614258,-34.00000000000165,0.41105270385907033,0.16896432534985256,0.0001312267349427005,0.21296191215515137,0
507,-33.67754364013672,-34.00000000000165,0.3224563598649297,0.10397810401734105,0.0001312267349427005,0.2678389549255371,0
508,-33.86859893798828,-34.00000000000165,0.1314010620133672,0.017266239098240776,0.0001312267349427005,0.2167208194732666,0
509,-34.024173736572266,-34.00000000000165,0.024173736570617166,0.0005843695397855938,0.0001312267349427005,0.21451282501220703,0
510,-34.132869720458984,-34.00000000000165,0.13286972045733592,0.01765436261441059,0.0001312267349427005,0.22983193397521973,0
511,-34.20127487182617,-34.50000000000165,0.2987251281754766,0.08923670220345492,0.0001312267349427005,0.1963958740234375,0
512,-34.207759857177734,-34.50000000000165,0.2922401428239141,0.0854043010777417,0.0001312267349427005,0.2273869514465332,0
513,-34.21174240112305,-34.50000000000165,0.2882575988786016,0.08309244331125677,0.0001312267349427005,0.20370984077453613,0
514,-34.2069091796875,-34.50000000000165,0.29309082031414846,0.08590222895242046,0.0001312267349427005,0.193925142288208,0
515,-34.1588020324707,-34.00000000000165,0.15880203246905467,0.025218085516302693,0.0001312267349427005,0.2263951301574707,0
516,-34.173213958740234,-34.50000000000165,0.3267860412614141,0.10678911676330663,0.0001312267349427005,0.22217917442321777,0
517,-34.18705749511719,-34.00000000000165,0.18705749511553904,0.03499050647889991,0.0001312267349427005,0.31146979331970215,0
518,-34.162357330322266,-34.00000000000165,0.16235733032061717,0.026359902708837993,0.0001312267349427005,0.20586204528808594,0
519,-34.17303466796875,-34.00000000000165,0.17303466796710154,0.029940996318485076,0.0001312267349427005,0.21115493774414062,0
520,-34.18846893310547,-34.00000000000165,0.1884689331038203,0.03552053874529229,0.0001312267349427005,0.20977091789245605,0
521,-34.114418029785156,-34.00000000000165,0.11441802978350779,0.013091485539539675,0.0001312267349427005,0.21571588516235352,0
522,-34.11311721801758,-34.00000000000165,0.11311721801592967,0.012795505011663363,0.0001312267349427005,0.18561911582946777,0
523,-34.13733673095703,-34.00000000000165,0.1373367309553828,0.0188613776695112,0.0001312267349427005,0.21348094940185547,0
524,-34.157230377197266,-34.00000000000165,0.15723037719561717,0.02472139151307605,0.0001312267349427005,0.1871030330657959,0
525,-34.146575927734375,-34.00000000000165,0.14657592773272654,0.021484502590709473,0.0001312267349427005,0.2155318260192871,0
526,-34.186248779296875,-34.00000000000165,0.18624877929522654,0.03468860778896201,0.0001312267349427005,0.23351192474365234,0
527,-34.13240432739258,-34.00000000000165,0.13240432739092967,0.017530905911844488,0.0001312267349427005,0.21230816841125488,0
528,-34.19643783569336,-34.50000000000165,0.3035621643082891,0.0921499875995327,0.0001312267349427005,0.20187091827392578,0
529,-34.126869201660156,-34.50000000000165,0.3731307983414922,0.13922659267095933,0.0001312267349427005,0.1958761215209961,0
530,-34.09800338745117,-34.50000000000165,0.4019966125504766,0.161601276502058,0.0001312267349427005,0.33898282051086426,0
531,-34.10917663574219,-34.50000000000165,0.39082336425946096,0.15274290205108332,0.0001312267349427005,0.22838306427001953,0
532,-34.28915786743164,-34.50000000000165,0.21084213257000783,0.04445440486666876,0.0001312267349427005,0.3334629535675049,0
533,-34.19281005859375,-34.50000000000165,0.30718994140789846,0.0943656601021881,0.0001312267349427005,0.2114861011505127,0
534,-34.20185470581055,-34.50000000000165,0.2981452941911016,0.08889061644829852,0.0001312267349427005,0.2569141387939453,0
535,-34.257347106933594,-34.50000000000165,0.2426528930680547,0.05888042651429679,0.0001312267349427005,0.19333791732788086,0
536,-34.33594512939453,-34.50000000000165,0.1640548706071172,0.02691400056991797,0.0001312267349427005,0.20476531982421875,0
537,-34.22297668457031,-34.50000000000165,0.27702331543133596,0.07674191729256946,0.0001312267349427005,0.2051398754119873,0
538,-34.24012756347656,-34.50000000000165,0.25987243652508596,0.06753368326548483,0.0001312267349427005,0.22628402709960938,0
539,-34.25537872314453,-34.50000000000165,0.2446212768571172,0.059839569091206385,0.0001312267349427005,0.19716596603393555,0
540,-34.20104217529297,-34.00000000000165,0.2010421752913203,0.04041795624586596,0.0001312267349427005,0.21019506454467773,0
541,-34.15330505371094,-34.00000000000165,0.15330505370928904,0.023502439492807996,0.0001312267349427005,0.22302889823913574,0
542,-34.17372512817383,-34.00000000000165,0.17372512817217967,0.030180420158440253,0.0001312267349427005,0.30585193634033203,0
543,-34.13132858276367,-34.00000000000165,0.13132858276202342,0.017247196650281633,0.0001312267349427005,0.251920223236084,0
