slice,gnn_doa,music_doa,abs_error,squared_error,gnn_infer_time,music_time,n_select,group_size,num_groups
560,-33.52638626098633,-33.500000000001656,0.02638626098467256,0.0006962347687512533,9.680253913603634e-05,0.03386497497558594,20,5,4
561,-33.44783020019531,-33.500000000001656,0.052169799806343065,0.0027216880118339126,9.680253913603634e-05,0.048249006271362305,20,5,4
562,-33.34654235839844,-33.500000000001656,0.15345764160321806,0.023549247766421724,9.680253913603634e-05,0.03229832649230957,20,5,4
563,-33.2906494140625,-33.500000000001656,0.20935058593915556,0.04382766783306776,9.680253913603634e-05,0.04107332229614258,20,5,4
564,-33.25709533691406,-33.500000000001656,0.24290466308759306,0.059002675349697095,9.680253913603634e-05,0.057847023010253906,20,5,4
565,-33.2978401184082,-33.500000000001656,0.20215988159345244,0.04086861772587871,9.680253913603634e-05,0.03796696662902832,20,5,4
566,-33.40488815307617,-33.500000000001656,0.09511184692548369,0.00904626342557664,9.680253913603634e-05,0.038084983825683594,20,5,4
567,-33.54330062866211,-33.500000000001656,0.04330062866045381,0.001874944442390514,9.680253913603634e-05,0.036792755126953125,20,5,4
568,-33.64671325683594,-33.500000000001656,0.14671325683428194,0.021524779730921977,9.680253913603634e-05,0.03640604019165039,20,5,4
569,-33.770408630371094,-34.00000000000165,0.2295913696305547,0.052712197008834,9.680253913603634e-05,0.033976078033447266,20,5,4
570,-33.851436614990234,-34.00000000000165,0.14856338501141408,0.022071079366049656,9.680253913603634e-05,0.036715030670166016,20,5,4
571,-33.8129997253418,-34.00000000000165,0.18700027465985158,0.034969102722859934,9.680253913603634e-05,0.04504871368408203,20,5,4
572,-33.73358154296875,-33.500000000001656,0.23358154296709444,0.054560337214888587,9.680253913603634e-05,0.034635066986083984,20,5,4
573,-33.61919403076172,-33.500000000001656,0.11919403076006319,0.014207216968830889,9.680253913603634e-05,0.03795504570007324,20,5,4
574,-33.46173858642578,-33.500000000001656,0.038261413575874315,0.0014639357688240994,9.680253913603634e-05,0.03878188133239746,20,5,4
575,-33.34836196899414,-33.500000000001656,0.15163803100751494,0.02299409244783606,9.680253913603634e-05,0.03289318084716797,20,5,4
576,-33.238014221191406,-33.500000000001656,0.2619857788102493,0.06863654829881288,9.680253913603634e-05,0.04275369644165039,20,5,4
577,-33.21031951904297,-33.500000000001656,0.2896804809586868,0.08391478104845611,9.680253913603634e-05,0.03494405746459961,20,5,4
578,-33.34624099731445,-33.500000000001656,0.15375900268720244,0.023641830907363128,9.680253913603634e-05,0.06439995765686035,20,5,4
579,-33.455772399902344,-33.500000000001656,0.044227600099311815,0.0019560806105446463,9.680253913603634e-05,0.03926992416381836,20,5,4
580,-33.63290786743164,-33.500000000001656,0.13290786742998506,0.017664501224786484,9.680253913603634e-05,0.0344080924987793,20,5,4
581,-33.769046783447266,-34.00000000000165,0.23095321655438283,0.05333938823681565,9.680253913603634e-05,0.03535914421081543,20,5,4
582,-33.834110260009766,-34.00000000000165,0.16588973999188283,0.02751940583457449,9.680253913603634e-05,0.05576300621032715,20,5,4
583,-33.810997009277344,-34.00000000000165,0.1890029907243047,0.03572213050273161,9.680253913603634e-05,0.06251382827758789,20,5,4
584,-33.832740783691406,-34.00000000000165,0.1672592163102422,0.027975645440716394,9.680253913603634e-05,0.046509742736816406,20,5,4
585,-33.72447967529297,-33.500000000001656,0.22447967529131319,0.050391124618893404,9.680253913603634e-05,0.024281024932861328,20,5,4
586,-33.60883712768555,-33.500000000001656,0.10883712768389131,0.011845520362479661,9.680253913603634e-05,0.03506207466125488,20,5,4
587,-33.556861877441406,-33.500000000001656,0.056861877439750685,0.003233273105973228,9.680253913603634e-05,0.02153301239013672,20,5,4
588,-33.49361038208008,-33.500000000001656,0.00638961792157744,4.08272171837436e-05,9.680253913603634e-05,0.05062985420227051,20,5,4
589,-33.345848083496094,-33.500000000001656,0.15415191650556181,0.023762813362337702,9.680253913603634e-05,0.058279991149902344,20,5,4
590,-33.3553352355957,-33.500000000001656,0.14466476440595244,0.020927894060629722,9.680253913603634e-05,0.025727033615112305,20,5,4
591,-33.355587005615234,-33.500000000001656,0.1444129943864212,0.020855112947652518,9.680253913603634e-05,0.028210878372192383,20,5,4
592,-33.32019805908203,-33.500000000001656,0.17980194091962431,0.032328737958464075,9.680253913603634e-05,0.04611611366271973,20,5,4
593,-33.32870101928711,-33.500000000001656,0.1712989807145462,0.029343340793842466,9.680253913603634e-05,0.039038896560668945,20,5,4
594,-33.37544250488281,-33.500000000001656,0.12455749511884306,0.015514569590280613,9.680253913603634e-05,0.061189889907836914,20,5,4
595,-33.45838928222656,-33.500000000001656,0.041610717775093065,0.001731451833758446,9.680253913603634e-05,0.03792262077331543,20,5,4
596,-33.503379821777344,-33.500000000001656,0.0033798217756881854,1.1423195235416039e-05,9.680253913603634e-05,0.02951669692993164,20,5,4
597,-33.59149169921875,-33.500000000001656,0.09149169921709444,0.008370731025631278,9.680253913603634e-05,0.03664588928222656,20,5,4
598,-33.70183181762695,-34.00000000000165,0.29816818237469533,0.08890426498062957,9.680253913603634e-05,0.054000139236450195,20,5,4
599,-33.78400802612305,-34.00000000000165,0.21599197387860158,0.04665253277997451,9.680253913603634e-05,0.04627585411071777,20,5,4
600,-33.787750244140625,-34.00000000000165,0.21224975586102346,0.04504995886306406,9.680253913603634e-05,0.04191899299621582,20,5,4
601,-33.86300277709961,-34.00000000000165,0.13699722290203908,0.018768239082870983,9.680253913603634e-05,0.028900146484375,20,5,4
602,-33.838741302490234,-34.00000000000165,0.16125869751141408,0.026004367523077748,9.680253913603634e-05,0.03508806228637695,20,5,4
603,-33.80904006958008,-34.00000000000165,0.19095993042157033,0.036465695026610984,9.680253913603634e-05,0.03332829475402832,20,5,4
604,-33.79642105102539,-34.00000000000165,0.20357894897625783,0.04144438846627779,9.680253913603634e-05,0.03243112564086914,20,5,4
605,-33.69505310058594,-33.500000000001656,0.19505310058428194,0.03804571204754201,9.680253913603634e-05,0.0496830940246582,20,5,4
606,-33.61385726928711,-33.500000000001656,0.11385726928545381,0.012963477769140344,9.680253913603634e-05,0.030653953552246094,20,5,4
607,-33.41179656982422,-33.500000000001656,0.08820343017743681,0.007779845095065971,9.680253913603634e-05,0.03368210792541504,20,5,4
608,-33.11076354980469,-33.00000000000166,0.11076354980302483,0.012268563964967161,9.680253913603634e-05,0.034706830978393555,20,5,4
609,-32.67058563232422,-33.00000000000166,0.3294143676774439,0.10851382563233021,9.680253913603634e-05,0.039138078689575195,20,5,4
610,-32.463619232177734,-33.00000000000166,0.5363807678239283,0.28770432809138685,9.680253913603634e-05,0.04886770248413086,20,5,4
611,-32.31058120727539,-33.00000000000166,0.689418792726272,0.47529827176415046,9.680253913603634e-05,0.056504011154174805,20,5,4
612,-32.38654327392578,-33.00000000000166,0.6134567260758814,0.37632915476773904,9.680253913603634e-05,0.020797014236450195,20,5,4
613,-32.71015548706055,-33.00000000000166,0.2898445129411158,0.08400984168207264,9.680253913603634e-05,0.032874107360839844,20,5,4
614,-32.97589874267578,-33.00000000000166,0.02410125732588142,0.0005808706046883528,9.680253913603634e-05,0.03176593780517578,20,5,4
615,-33.18598175048828,-33.00000000000166,0.18598175048661858,0.03458921151406685,9.680253913603634e-05,0.04903817176818848,20,5,4
616,-33.22183609008789,-33.00000000000166,0.22183609008622795,0.049211250864745044,9.680253913603634e-05,0.05204033851623535,20,5,4
617,-33.18539810180664,-33.00000000000166,0.18539810180497795,0.03437245615288897,9.680253913603634e-05,0.04048609733581543,20,5,4
618,-33.165279388427734,-33.500000000001656,0.3347206115739212,0.11203788781241983,9.680253913603634e-05,0.04288911819458008,20,5,4
619,-33.152565002441406,-33.00000000000166,0.15256500243974358,0.023276079969438965,9.680253913603634e-05,0.037467002868652344,20,5,4
620,-33.192779541015625,-33.500000000001656,0.30722045898603056,0.09438441041958728,9.680253913603634e-05,0.023974180221557617,20,5,4
621,-33.233463287353516,-33.500000000001656,0.26653671264813994,0.07104181918927713,9.680253913603634e-05,0.03621196746826172,20,5,4
622,-33.32710266113281,-33.500000000001656,0.17289733886884306,0.029893489787927552,9.680253913603634e-05,0.04338717460632324,20,5,4
623,-33.25394821166992,-33.500000000001656,0.2460517883317337,0.06054148254124428,9.680253913603634e-05,0.030598878860473633,20,5,4
624,-33.336036682128906,-33.500000000001656,0.16396331787274931,0.026883969607840234,9.680253913603634e-05,0.03693890571594238,20,5,4
625,-33.31650924682617,-33.500000000001656,0.1834907531754837,0.03366885650090628,9.680253913603634e-05,0.059996843338012695,20,5,4
626,-33.333648681640625,-33.500000000001656,0.16635131836103056,0.027672761120452943,9.680253913603634e-05,0.03395581245422363,20,5,4
627,-33.28477478027344,-33.00000000000166,0.28477478027177483,0.08109667547883763,9.680253913603634e-05,0.032041072845458984,20,5,4
628,-33.15479278564453,-33.00000000000166,0.15479278564286858,0.023960806487079062,9.680253913603634e-05,0.0353238582611084,20,5,4
629,-33.043338775634766,-33.00000000000166,0.043338775633102955,0.0018782494733764383,9.680253913603634e-05,0.03579306602478027,20,5,4
630,-32.90419006347656,-33.00000000000166,0.09580993652510017,0.009179543936943724,9.680253913603634e-05,0.04485917091369629,20,5,4
631,-32.67630386352539,-32.50000000000167,0.17630386352372085,0.031083052293390787,9.680253913603634e-05,0.040960073471069336,20,5,4
632,-32.60820770263672,-32.50000000000167,0.10820770263504897,0.011708906909555184,9.680253913603634e-05,0.03513193130493164,20,5,4
633,-32.71863555908203,-33.00000000000166,0.2813644409196314,0.07916594861401675,9.680253913603634e-05,0.03375887870788574,20,5,4
634,-32.814632415771484,-33.00000000000166,0.1853675842301783,0.034361141283332244,9.680253913603634e-05,0.03878903388977051,20,5,4
635,-33.02338409423828,-33.00000000000166,0.02338409423661858,0.0005468158632670583,9.680253913603634e-05,0.04639720916748047,20,5,4
636,-33.4380989074707,-33.500000000001656,0.06190109253095244,0.0038317452565255357,9.680253913603634e-05,0.04080319404602051,20,5,4
637,-33.60702133178711,-33.500000000001656,0.10702133178545381,0.011453565457132187,9.680253913603634e-05,0.03925204277038574,20,5,4
638,-33.67861557006836,-33.500000000001656,0.1786155700667038,0.03190352187025358,9.680253913603634e-05,0.04802203178405762,20,5,4
639,-33.55744552612305,-33.500000000001656,0.05744552612139131,0.0032999884713634515,9.680253913603634e-05,0.03146791458129883,20,5,4
640,-33.37045669555664,-33.500000000001656,0.12954330444501494,0.016781467726533827,9.680253913603634e-05,0.05135607719421387,20,5,4
641,-33.05051040649414,-33.00000000000166,0.050510406492477955,0.0025513011640353593,9.680253913603634e-05,0.046386003494262695,20,5,4
642,-32.94562530517578,-33.00000000000166,0.05437469482588142,0.0029566074374077355,9.680253913603634e-05,0.04263806343078613,20,5,4
643,-32.98771667480469,-33.00000000000166,0.01228332519697517,0.0001508800778946451,9.680253913603634e-05,0.028933048248291016,20,5,4
644,-33.023563385009766,-33.00000000000166,0.023563385008102955,0.0005552331130400911,9.680253913603634e-05,0.03475475311279297,20,5,4
645,-32.9802131652832,-33.00000000000166,0.019786834718459545,0.000391518828175636,9.680253913603634e-05,0.035314083099365234,20,5,4
646,-33.02648162841797,-33.00000000000166,0.02648162841630608,0.0007012766435793097,9.680253913603634e-05,0.04739999771118164,20,5,4
647,-33.00094985961914,-33.00000000000166,0.000949859617477955,9.02233292915367e-07,9.680253913603634e-05,0.032943010330200195,20,5,4
648,-32.941009521484375,-33.00000000000166,0.05899047851728767,0.003479876555698578,9.680253913603634e-05,0.07990097999572754,20,5,4
649,-32.935115814208984,-33.00000000000166,0.0648841857926783,0.004209957565978796,9.680253913603634e-05,0.04413414001464844,20,5,4
650,-33.00267028808594,-33.00000000000166,0.00267028808427483,7.130438453020142e-06,9.680253913603634e-05,0.04455399513244629,20,5,4
651,-32.95903396606445,-33.00000000000166,0.040966033937209545,0.001678215936544604,9.680253913603634e-05,0.06476378440856934,20,5,4
652,-32.8662223815918,-33.00000000000166,0.1337776184098658,0.017896451187415664,9.680253913603634e-05,0.04199504852294922,20,5,4
653,-32.66851806640625,-32.50000000000167,0.16851806640458022,0.02839833870473851,9.680253913603634e-05,0.0435640811920166,20,5,4
654,-32.5400505065918,-32.50000000000167,0.0400505065901271,0.0016040430781258143,9.680253913603634e-05,0.034188032150268555,20,5,4
655,-32.4154052734375,-32.50000000000167,0.08459472656416978,0.0071562677624666515,9.680253913603634e-05,0.03725123405456543,20,5,4
656,-32.387542724609375,-32.50000000000167,0.11245727539229478,0.012646638788658428,9.680253913603634e-05,0.045248985290527344,20,5,4
657,-32.59113693237305,-33.00000000000166,0.4088630676286158,0.16716900807068205,9.680253913603634e-05,0.03937578201293945,20,5,4
658,-32.92261505126953,-33.00000000000166,0.07738494873213142,0.0059884302902746085,9.680253913603634e-05,0.03476309776306152,20,5,4
659,-33.1024169921875,-33.00000000000166,0.10241699218583733,0.010489240288393865,9.680253913603634e-05,0.0399019718170166,20,5,4
660,-33.14713668823242,-33.500000000001656,0.3528633117692337,0.12451251679275141,9.680253913603634e-05,0.03293919563293457,20,5,4
661,-33.23508834838867,-33.500000000001656,0.2649116516129837,0.07017818316031885,9.680253913603634e-05,0.033452749252319336,20,5,4
662,-33.312808990478516,-33.500000000001656,0.18719100952313994,0.03504047404629227,9.680253913603634e-05,0.03325796127319336,20,5,4
663,-33.4462776184082,-33.500000000001656,0.05372238159345244,0.0028860942840725173,9.680253913603634e-05,0.03741717338562012,20,5,4
664,-33.576744079589844,-33.500000000001656,0.07674407958818819,0.005889653751838163,9.680253913603634e-05,0.0433957576751709,20,5,4
665,-33.70297622680664,-33.500000000001656,0.20297622680498506,0.041199348647988736,9.680253913603634e-05,0.039153099060058594,20,5,4
666,-33.72923278808594,-33.500000000001656,0.22923278808428194,0.05254767113289331,9.680253913603634e-05,0.03422093391418457,20,5,4
667,-33.6922607421875,-33.500000000001656,0.19226074218584444,0.03696419298585174,9.680253913603634e-05,0.03308391571044922,20,5,4
668,-33.585113525390625,-33.500000000001656,0.08511352538896944,0.007244312204138744,9.680253913603634e-05,0.03177070617675781,20,5,4
669,-33.44021224975586,-33.500000000001656,0.05978775024579619,0.0035745750794537023,9.680253913603634e-05,0.0397028923034668,20,5,4
670,-33.137451171875,-33.00000000000166,0.13745117187333733,0.01889282464935372,9.680253913603634e-05,0.028179168701171875,20,5,4
671,-32.82720947265625,-33.00000000000166,0.17279052734541267,0.029856566340305802,9.680253913603634e-05,0.03477811813354492,20,5,4
672,-32.65217971801758,-33.00000000000166,0.34782028198408455,0.12097894855948808,9.680253913603634e-05,0.03353595733642578,20,5,4
673,-32.52513885498047,-32.50000000000167,0.025138854978798975,0.000631962029645086,9.680253913603634e-05,0.0478358268737793,20,5,4
674,-32.44801330566406,-32.50000000000167,0.051986694337607275,0.0027026163881518086,9.680253913603634e-05,0.03672599792480469,20,5,4
675,-32.600685119628906,-33.00000000000166,0.3993148803727564,0.15945237368710877,9.680253913603634e-05,0.03065800666809082,20,5,4
676,-32.74726867675781,-33.00000000000166,0.25273132324385017,0.06387312174858747,9.680253913603634e-05,0.03896903991699219,20,5,4
677,-32.82037353515625,-33.00000000000166,0.17962646484541267,0.032265666872860276,9.680253913603634e-05,0.030745983123779297,20,5,4
678,-32.69724655151367,-33.00000000000166,0.3027534484879908,0.0916596505713705,9.680253913603634e-05,0.036579132080078125,20,5,4
679,-32.41056442260742,-33.00000000000166,0.5894355773942408,0.34743429989808206,9.680253913603634e-05,0.05260491371154785,20,5,4
680,-23.901615142822266,-24.000000000001766,0.09838485717950007,0.009679580122230627,9.680253913603634e-05,0.03507518768310547,20,5,4
681,-24.16338348388672,-24.000000000001766,0.16338348388495305,0.026694162806384713,9.680253913603634e-05,0.06122112274169922,20,5,4
682,-24.36659049987793,-24.000000000001766,0.366590499876164,0.1343885945994558,9.680253913603634e-05,0.05839800834655762,20,5,4
683,-24.54851531982422,-24.50000000000176,0.04851531982246016,0.0023537362574755955,9.680253913603634e-05,0.0534970760345459,20,5,4
684,-24.73686408996582,-24.50000000000176,0.23686408996406172,0.05610459711450312,9.680253913603634e-05,0.0416109561920166,20,5,4
685,-24.746963500976562,-24.50000000000176,0.2469635009748039,0.06099097081373197,9.680253913603634e-05,0.04533672332763672,20,5,4
686,-24.857074737548828,-24.50000000000176,0.35707473754706953,0.12750236819430857,9.680253913603634e-05,0.0514528751373291,20,5,4
687,-24.906843185424805,-24.50000000000176,0.4068431854230461,0.16552137752517107,9.680253913603634e-05,0.04463005065917969,20,5,4
688,-24.843143463134766,-24.50000000000176,0.34314346313300703,0.11774743629091336,9.680253913603634e-05,0.02968120574951172,20,5,4
689,-24.71291160583496,-24.50000000000176,0.21291160583320234,0.04533135189847292,9.680253913603634e-05,0.03343701362609863,20,5,4
690,-24.82135581970215,-24.50000000000176,0.32135581970038984,0.10326956285530947,9.680253913603634e-05,0.04074501991271973,20,5,4
691,-24.677391052246094,-24.50000000000176,0.17739105224433516,0.031467585416352445,9.680253913603634e-05,0.035938262939453125,20,5,4
692,-24.418560028076172,-24.50000000000176,0.08143997192558672,0.0066324690272403525,9.680253913603634e-05,0.035697221755981445,20,5,4
693,-24.47186851501465,-24.50000000000176,0.028131484987110156,0.000791380447580004,9.680253913603634e-05,0.035410165786743164,20,5,4
694,-24.22555160522461,-24.000000000001766,0.22555160522284368,0.05087352661860152,9.680253913603634e-05,0.037962913513183594,20,5,4
695,-24.10468864440918,-24.000000000001766,0.10468864440741399,0.010959712267861972,9.680253913603634e-05,0.06128120422363281,20,5,4
696,-31.639827728271484,-32.00000000000168,0.3601722717301925,0.12972406532328762,9.680253913603634e-05,0.04498624801635742,20,5,4
697,-32.96141052246094,-33.00000000000166,0.03858947754072517,0.0014891477768661323,9.680253913603634e-05,0.04252505302429199,20,5,4
698,-33.242427825927734,-33.500000000001656,0.2575721740739212,0.06634342485716636,9.680253913603634e-05,0.043940067291259766,20,5,4
699,-33.27323913574219,-33.00000000000166,0.27323913574052483,0.07465962530022896,9.680253913603634e-05,0.024814128875732422,20,5,4
700,-33.18425369262695,-33.00000000000166,0.18425369262529045,0.033949423246055016,9.680253913603634e-05,0.03606891632080078,20,5,4
701,-32.92704772949219,-33.00000000000166,0.07295227050947517,0.00532203377248764,9.680253913603634e-05,0.03991293907165527,20,5,4
702,-32.54280471801758,-32.50000000000167,0.04280471801590835,0.0018322438844214288,9.680253913603634e-05,0.031579017639160156,20,5,4
703,-32.3572883605957,-32.50000000000167,0.14271163940596665,0.020366612021938655,9.680253913603634e-05,0.03566598892211914,20,5,4
704,-32.3106575012207,-32.50000000000167,0.18934249878096665,0.03585058184462036,9.680253913603634e-05,0.04371380805969238,20,5,4
705,-32.45071029663086,-32.50000000000167,0.0492897033708104,0.002429474858382478,9.680253913603634e-05,0.03720688819885254,20,5,4
706,-32.78266143798828,-33.00000000000166,0.21733856201338142,0.047236050538044444,9.680253913603634e-05,0.02093815803527832,20,5,4
707,-33.174556732177734,-33.00000000000166,0.1745567321760717,0.030470052747988828,9.680253913603634e-05,0.02427506446838379,20,5,4
708,-33.3240966796875,-33.500000000001656,0.17590332031415556,0.030941978097544412,9.680253913603634e-05,0.03448963165283203,20,5,4
709,-33.2101936340332,-33.00000000000166,0.21019363403154045,0.04418136378738516,9.680253913603634e-05,0.05776381492614746,20,5,4
710,-33.007076263427734,-33.00000000000166,0.007076263426071705,5.0073504075160064e-05,9.680253913603634e-05,0.028623104095458984,20,5,4
711,-32.78803634643555,-32.50000000000167,0.2880363464338771,0.08296493686697647,9.680253913603634e-05,0.03763294219970703,20,5,4
712,-32.4801139831543,-32.50000000000167,0.0198860168473729,0.00039545366605399883,9.680253913603634e-05,0.029593944549560547,20,5,4
713,-32.21318817138672,-32.50000000000167,0.286811828614951,0.08226102503345203,9.680253913603634e-05,0.03441286087036133,20,5,4
714,-32.3228645324707,-32.50000000000167,0.17713546753096665,0.03137697385741414,9.680253913603634e-05,0.025776147842407227,20,5,4
715,-32.587196350097656,-32.50000000000167,0.08719635009598647,0.00760320347006184,9.680253913603634e-05,0.039414167404174805,20,5,4
