slice,gnn_doa,music_doa,abs_error,squared_error,gnn_infer_time,music_time,selection_method,n_select,group_size,num_groups
500,-33.74845886230469,-34.00000000000165,0.25154113769696096,0.06327294395388147,9.66916601341891e-05,0.0257568359375,corr,20,5,4
501,-33.72346878051758,-34.00000000000165,0.27653121948407033,0.07646951534934708,9.66916601341891e-05,0.01948070526123047,corr,20,5,4
502,-33.73676681518555,-34.00000000000165,0.2632331848161016,0.0692917095884279,9.66916601341891e-05,0.02141594886779785,corr,20,5,4
503,-33.74788284301758,-34.00000000000165,0.25211715698407033,0.06356306084573037,9.66916601341891e-05,0.019374847412109375,corr,20,5,4
504,-33.75117492675781,-34.00000000000165,0.24882507324383596,0.06191391707480033,9.66916601341891e-05,0.019000768661499023,corr,20,5,4
505,-33.694881439208984,-34.00000000000165,0.3051185607926641,0.09309733614018664,9.66916601341891e-05,0.01500391960144043,corr,20,5,4
506,-33.68996047973633,-34.00000000000165,0.31003952026532033,0.09612450412634997,9.66916601341891e-05,0.016373157501220703,corr,20,5,4
507,-33.77867889404297,-34.00000000000165,0.2213211059586797,0.048983031942773134,9.66916601341891e-05,0.016702890396118164,corr,20,5,4
508,-33.94134521484375,-34.00000000000165,0.05865478515789846,0.0034403838219192254,9.66916601341891e-05,0.01702713966369629,corr,20,5,4
509,-34.078758239746094,-34.00000000000165,0.07875823974444529,0.006202860327643522,9.66916601341891e-05,0.017019033432006836,corr,20,5,4
510,-34.1771240234375,-34.00000000000165,0.17712402343585154,0.031372919678104086,9.66916601341891e-05,0.01652812957763672,corr,20,5,4
511,-34.239566802978516,-34.50000000000165,0.26043319702313283,0.06782545011168993,9.66916601341891e-05,0.015403985977172852,corr,20,5,4
512,-34.2400016784668,-34.50000000000165,0.2599983215348516,0.06759912720094007,9.66916601341891e-05,0.02245926856994629,corr,20,5,4
513,-34.260562896728516,-34.00000000000165,0.26056289672686717,0.06789302315069605,9.66916601341891e-05,0.019791126251220703,corr,20,5,4
514,-34.3082160949707,-34.00000000000165,0.30821609496905467,0.09499716119797333,9.66916601341891e-05,0.01654195785522461,corr,20,5,4
515,-34.286861419677734,-34.00000000000165,0.2868614196760859,0.0822894740985795,9.66916601341891e-05,0.016895055770874023,corr,20,5,4
516,-34.29344940185547,-34.00000000000165,0.2934494018538203,0.08611255144836491,9.66916601341891e-05,0.023195743560791016,corr,20,5,4
517,-34.25711441040039,-34.00000000000165,0.25711441039874217,0.06610782003469282,9.66916601341891e-05,0.015910863876342773,corr,20,5,4
518,-34.0953369140625,-34.00000000000165,0.09533691406085154,0.009089127182646192,9.66916601341891e-05,0.053331851959228516,corr,20,5,4
519,-33.99817657470703,-34.00000000000165,0.0018234252946172091,3.324879805049856e-06,9.66916601341891e-05,0.018685102462768555,corr,20,5,4
520,-33.993988037109375,-34.00000000000165,0.006011962892273459,3.6143697818073056e-05,9.66916601341891e-05,0.018002033233642578,corr,20,5,4
521,-33.8731575012207,-34.00000000000165,0.12684249878094533,0.01608901949699412,9.66916601341891e-05,0.016739845275878906,corr,20,5,4
522,-33.890098571777344,-34.00000000000165,0.10990142822430471,0.012078323925742,9.66916601341891e-05,0.01766681671142578,corr,20,5,4
523,-33.99729919433594,-34.00000000000165,0.002700805665710959,7.294351243936417e-06,9.66916601341891e-05,0.021755218505859375,corr,20,5,4
524,-34.060874938964844,-34.00000000000165,0.06087493896319529,0.003705758193772752,9.66916601341891e-05,0.0187990665435791,corr,20,5,4
525,-34.08879470825195,-34.00000000000165,0.08879470825030467,0.007884500213256724,9.66916601341891e-05,0.018451213836669922,corr,20,5,4
526,-34.158546447753906,-34.00000000000165,0.1585464477522578,0.02513697609485941,9.66916601341891e-05,0.016803741455078125,corr,20,5,4
527,-34.136688232421875,-34.00000000000165,0.13668823242022654,0.01868367288216587,9.66916601341891e-05,0.017832279205322266,corr,20,5,4
528,-34.1763916015625,-34.50000000000165,0.32360839843914846,0.10472239554035066,9.66916601341891e-05,0.015794992446899414,corr,20,5,4
529,-34.10662078857422,-34.50000000000165,0.3933792114274297,0.15474720398326644,9.66916601341891e-05,0.014574289321899414,corr,20,5,4
530,-34.0620002746582,-34.50000000000165,0.43799972534344533,0.19184375940093354,9.66916601341891e-05,0.020412921905517578,corr,20,5,4
531,-34.07869338989258,-34.50000000000165,0.42130661010907033,0.1774992597215962,9.66916601341891e-05,0.0158538818359375,corr,20,5,4
532,-34.21211242675781,-34.50000000000165,0.28788757324383596,0.08287925482822502,9.66916601341891e-05,0.01732921600341797,corr,20,5,4
533,-34.031246185302734,-34.50000000000165,0.4687538146989141,0.21973013879478387,9.66916601341891e-05,0.01979684829711914,corr,20,5,4
534,-34.09130096435547,-34.00000000000165,0.09130096435382029,0.008335866091937563,9.66916601341891e-05,0.02315497398376465,corr,20,5,4
535,-34.31064224243164,-34.50000000000165,0.18935775757000783,0.03585636035194186,9.66916601341891e-05,0.016925811767578125,corr,20,5,4
536,-34.469173431396484,-34.50000000000165,0.030826568605164084,0.000950277331968888,9.66916601341891e-05,0.01730203628540039,corr,20,5,4
