slice,gnn_doa,music_doa,abs_error,squared_error,gnn_infer_time,music_time,selection_method,n_select,group_size,num_groups
500,-33.0883674621582,-34.00000000000165,0.9116325378434453,0.8310738840548808,0.00011226010609822101,0.021249055862426758,dopt,30,5,6
501,-33.06674575805664,-34.00000000000165,0.9332542419450078,0.8709634801083512,0.00011226010609822101,0.020925045013427734,dopt,30,5,6
502,-33.07752990722656,-34.00000000000165,0.922470092775086,0.8509510720644757,0.00011226010609822101,0.02104496955871582,dopt,30,5,6
503,-33.172645568847656,-34.00000000000165,0.8273544311539922,0.684515354750146,0.00011226010609822101,0.02907586097717285,dopt,30,5,6
504,-33.28132247924805,-34.00000000000165,0.7186775207536016,0.5164973788365435,0.00011226010609822101,0.02218008041381836,dopt,30,5,6
505,-33.30340576171875,-34.00000000000165,0.6965942382828985,0.4852435328089315,0.00011226010609822101,0.020898818969726562,dopt,30,5,6
506,-33.369544982910156,-34.00000000000165,0.6304550170914922,0.39747352857583373,0.00011226010609822101,0.02058887481689453,dopt,30,5,6
507,-33.474365234375,-34.00000000000165,0.5256347656266485,0.27629190683538163,0.00011226010609822101,0.02317523956298828,dopt,30,5,6
508,-33.696598052978516,-34.00000000000165,0.30340194702313283,0.09205274145742791,0.00011226010609822101,0.036244869232177734,dopt,30,5,6
509,-33.87776184082031,-34.00000000000165,0.12223815918133596,0.014942167560041629,0.00011226010609822101,0.020915985107421875,dopt,30,5,6
510,-34.02154541015625,-34.00000000000165,0.02154541015460154,0.0004642046987300072,0.00011226010609822101,0.028355121612548828,dopt,30,5,6
511,-34.076141357421875,-34.00000000000165,0.07614135742022654,0.005797506309794687,0.00011226010609822101,0.023085832595825195,dopt,30,5,6
512,-34.09001159667969,-34.00000000000165,0.09001159667803904,0.008102087536529969,0.00011226010609822101,0.020325899124145508,dopt,30,5,6
513,-34.100643157958984,-34.50000000000165,0.3993568420426641,0.15948588728628935,0.00011226010609822101,0.021243810653686523,dopt,30,5,6
514,-34.09648895263672,-34.50000000000165,0.4035110473649297,0.16282116534554256,0.00011226010609822101,0.02062702178955078,dopt,30,5,6
515,-34.022735595703125,-34.00000000000165,0.02273559570147654,0.0005169073119009986,0.00011226010609822101,0.024442672729492188,dopt,30,5,6
516,-34.05866622924805,-34.00000000000165,0.058666229246398416,0.003441726453990973,0.00011226010609822101,0.020797014236450195,dopt,30,5,6
517,-34.058658599853516,-34.00000000000165,0.058658599851867166,0.0034408313365814707,0.00011226010609822101,0.02277207374572754,dopt,30,5,6
518,-33.923728942871094,-34.00000000000165,0.07627105713055471,0.00581727415581234,0.00011226010609822101,0.020761966705322266,dopt,30,5,6
519,-33.96589279174805,-34.00000000000165,0.034107208253601584,0.001163301654854548,0.00011226010609822101,0.020334959030151367,dopt,30,5,6
520,-34.02675247192383,-34.00000000000165,0.026752471922179666,0.0007156947539470114,0.00011226010609822101,0.021333932876586914,dopt,30,5,6
521,-33.89580154418945,-34.00000000000165,0.10419845581219533,0.010857318193646024,0.00011226010609822101,0.028145313262939453,dopt,30,5,6
522,-33.926944732666016,-34.00000000000165,0.07305526733563283,0.005337072085480781,0.00011226010609822101,0.03004002571105957,dopt,30,5,6
523,-34.008888244628906,-34.00000000000165,0.00888824462725779,7.900089255397699e-05,0.00011226010609822101,0.023974895477294922,dopt,30,5,6
524,-34.04230880737305,-34.00000000000165,0.042308807371398416,0.001790035181190097,0.00011226010609822101,0.020580053329467773,dopt,30,5,6
525,-33.999698638916016,-34.00000000000165,0.00030136108563283415,9.081850393380039e-08,0.00011226010609822101,0.02072882652282715,dopt,30,5,6
526,-34.03852844238281,-34.00000000000165,0.03852844238116404,0.0014844408723186774,0.00011226010609822101,0.021199941635131836,dopt,30,5,6
527,-33.9545783996582,-34.00000000000165,0.045421600343445334,0.0020631217777596733,0.00011226010609822101,0.020823001861572266,dopt,30,5,6
528,-34.04673767089844,-34.50000000000165,0.45326232910321096,0.2054467389840675,0.00011226010609822101,0.031991004943847656,dopt,30,5,6
