slice,gnn_doa,music_doa,abs_error,squared_error,gnn_infer_time,music_time,n_select,group_size,num_groups
730,-32.11355209350586,-32.50000000000167,0.3864479064958104,0.1493419844349946,5.549407867063959e-05,0.012007951736450195,10,5,2
731,-32.26054763793945,-32.50000000000167,0.23945236206221665,0.057337433697174894,5.549407867063959e-05,0.00811004638671875,10,5,2
732,-32.392417907714844,-32.50000000000167,0.10758209228682603,0.011573906580811151,5.549407867063959e-05,0.007697105407714844,10,5,2
733,-32.503292083740234,-32.50000000000167,0.0032920837385645996,1.083781534172147e-05,5.549407867063959e-05,0.01635909080505371,10,5,2
734,-32.570430755615234,-32.50000000000167,0.0704307556135646,0.004960491336297662,5.549407867063959e-05,0.013391971588134766,10,5,2
735,-32.513755798339844,-32.50000000000167,0.013755798338173975,0.00018922198792050988,5.549407867063959e-05,0.022349119186401367,10,5,2
736,-32.29806137084961,-32.50000000000167,0.2019386291520604,0.04077920994381338,5.549407867063959e-05,0.010658979415893555,10,5,2
737,-32.03733444213867,-32.50000000000167,0.4626655578629979,0.21405941843267906,5.549407867063959e-05,0.016396045684814453,10,5,2
738,-31.865488052368164,-32.50000000000167,0.6345119476335057,0.4026054116896647,5.549407867063959e-05,0.009066104888916016,10,5,2
739,-31.796062469482422,-32.50000000000167,0.7039375305192479,0.4955280468735371,5.549407867063959e-05,0.01151418685913086,10,5,2
740,-32.0194206237793,-32.50000000000167,0.4805793762223729,0.23095653685028503,5.549407867063959e-05,0.00988316535949707,10,5,2
741,-32.4180793762207,-32.50000000000167,0.08192062378096665,0.006710988600662679,5.549407867063959e-05,0.010441780090332031,10,5,2
742,-32.53537368774414,-32.50000000000167,0.03537368774247085,0.0012512977845018324,5.549407867063959e-05,0.008331775665283203,10,5,2
743,-32.608612060546875,-32.50000000000167,0.10861206054520522,0.011796579695875326,5.549407867063959e-05,0.01802802085876465,10,5,2
744,-32.652992248535156,-33.00000000000166,0.3470077514665064,0.1204143795778407,5.549407867063959e-05,0.011669158935546875,10,5,2
745,-32.635581970214844,-33.00000000000166,0.3644180297868189,0.13280050043370684,5.549407867063959e-05,0.017200708389282227,10,5,2
746,-32.40399169921875,-32.50000000000167,0.09600830078291978,0.009217593819223593,5.549407867063959e-05,0.012866973876953125,10,5,2
747,-32.21113967895508,-32.50000000000167,0.28886032104659165,0.08344028507514,5.549407867063959e-05,0.007802248001098633,10,5,2
748,-32.0445671081543,-32.50000000000167,0.4554328918473729,0.20741911897646087,5.549407867063959e-05,0.017993927001953125,10,5,2
749,-31.925111770629883,-32.00000000000168,0.07488822937179407,0.00560824689844244,5.549407867063959e-05,0.011864662170410156,10,5,2
750,-31.727340698242188,-32.00000000000168,0.2726593017594894,0.07434309483597229,5.549407867063959e-05,0.020943164825439453,10,5,2
751,-31.774871826171875,-32.00000000000168,0.22512817382980188,0.050682694651941494,5.549407867063959e-05,0.019548892974853516,10,5,2
752,-32.293785095214844,-32.50000000000167,0.20621490478682603,0.04252458695623972,5.549407867063959e-05,0.010522127151489258,10,5,2
753,-32.752323150634766,-32.50000000000167,0.25232315063309585,0.06366697234541198,5.549407867063959e-05,0.013059139251708984,10,5,2
754,-32.8289680480957,-32.50000000000167,0.32896804809403335,0.10821997666679824,5.549407867063959e-05,0.009399175643920898,10,5,2
755,-32.64955520629883,-32.50000000000167,0.14955520629715835,0.022366759730585592,5.549407867063959e-05,0.007809162139892578,10,5,2
756,-32.417205810546875,-32.50000000000167,0.08279418945479478,0.00685487780747645,5.549407867063959e-05,0.008051395416259766,10,5,2
757,-32.016082763671875,-32.50000000000167,0.4839172363297948,0.23417589161706645,5.549407867063959e-05,0.020169973373413086,10,5,2
758,-31.618549346923828,-32.00000000000168,0.38145065307784876,0.14550460073351731,5.549407867063959e-05,0.00882411003112793,10,5,2
759,-31.54497718811035,-32.00000000000168,0.4550228118913253,0.20704575934148842,5.549407867063959e-05,0.01399993896484375,10,5,2
760,-31.875015258789062,-32.00000000000168,0.12498474121261438,0.015621185535984187,5.549407867063959e-05,0.013167142868041992,10,5,2
761,-32.07502365112305,-32.00000000000168,0.07502365112137,0.005628548227581041,5.549407867063959e-05,0.008547067642211914,10,5,2
762,-32.208614349365234,-32.00000000000168,0.2086143493635575,0.04351994676038042,5.549407867063959e-05,0.012181997299194336,10,5,2
763,-32.345420837402344,-32.50000000000167,0.15457916259932603,0.023894717509908875,5.549407867063959e-05,0.0170900821685791,10,5,2
764,-32.432594299316406,-32.50000000000167,0.06740570068526353,0.004543528484871336,5.549407867063959e-05,0.009381771087646484,10,5,2
765,-32.155921936035156,-32.00000000000168,0.15592193603347937,0.02431165013642843,5.549407867063959e-05,0.021706104278564453,10,5,2
766,-31.885387420654297,-32.00000000000168,0.11461257934738,0.013136043344659478,5.549407867063959e-05,0.011896133422851562,10,5,2
767,-32.02168655395508,-32.50000000000167,0.47831344604659165,0.22878375266896575,5.549407867063959e-05,0.014292001724243164,10,5,2
768,-32.39950180053711,-32.50000000000167,0.1004981994645604,0.010099888095618568,5.549407867063959e-05,0.014322042465209961,10,5,2
769,-32.250492095947266,-32.50000000000167,0.24950790405440415,0.062254194185621746,5.549407867063959e-05,0.017508983612060547,10,5,2
770,-32.02583312988281,-32.50000000000167,0.4741668701188573,0.22483422071831327,5.549407867063959e-05,0.00894618034362793,10,5,2
771,-31.91999626159668,-32.00000000000168,0.0800037384049972,0.0064005981587752225,5.549407867063959e-05,0.00793313980102539,10,5,2
772,-31.61432456970215,-32.00000000000168,0.38567543029952844,0.14874553753672642,5.549407867063959e-05,0.009638071060180664,10,5,2
773,-31.314908981323242,-32.00000000000168,0.6850910186784347,0.46934970387385533,5.549407867063959e-05,0.010508060455322266,10,5,2
774,-31.538604736328125,-32.00000000000168,0.4613952636735519,0.21288558934038646,5.549407867063959e-05,0.0092620849609375,10,5,2
775,-31.862905502319336,-32.00000000000168,0.13709449768234094,0.018794901294773386,5.549407867063959e-05,0.00890803337097168,10,5,2
776,-32.27369689941406,-32.50000000000167,0.22630310058760728,0.051213093335564695,5.549407867063959e-05,0.008933067321777344,10,5,2
777,-32.274192810058594,-32.50000000000167,0.22580718994307603,0.05098888702998841,5.549407867063959e-05,0.013171911239624023,10,5,2
778,-32.17369079589844,-32.50000000000167,0.3263092041032323,0.1064776966824849,5.549407867063959e-05,0.014206886291503906,10,5,2
779,-32.25146484375,-32.50000000000167,0.24853515625166978,0.06176972389304191,5.549407867063959e-05,0.01508021354675293,10,5,2
780,-32.22209167480469,-32.50000000000167,0.2779083251969823,0.07723303721379166,5.549407867063959e-05,0.02196502685546875,10,5,2
781,-31.987201690673828,-32.50000000000167,0.5127983093278417,0.26296210604949277,5.549407867063959e-05,0.013348102569580078,10,5,2
782,-31.826623916625977,-32.00000000000168,0.17337608337570032,0.030059266286697788,5.549407867063959e-05,0.010295629501342773,10,5,2
783,-31.730653762817383,-32.00000000000168,0.26934623718429407,0.07254739548533799,5.549407867063959e-05,0.007678985595703125,10,5,2
784,-31.389190673828125,-32.00000000000168,0.6108093261735519,0.3730880329405885,5.549407867063959e-05,0.009593009948730469,10,5,2
785,-31.626659393310547,-32.00000000000168,0.37334060669113,0.139383208604501,5.549407867063959e-05,0.013656854629516602,10,5,2
786,-31.61857032775879,-32.00000000000168,0.3814296722428878,0.14548859486731683,5.549407867063959e-05,0.009196996688842773,10,5,2
787,-31.73825454711914,-32.00000000000168,0.26174545288253626,0.068510682104684,5.549407867063959e-05,0.010535001754760742,10,5,2
788,-32.05674743652344,-32.00000000000168,0.05674743652176062,0.003220271551791251,5.549407867063959e-05,0.013132095336914062,10,5,2
789,-32.21550369262695,-32.00000000000168,0.21550369262527624,0.04644184153512954,5.549407867063959e-05,0.015036821365356445,10,5,2
790,-31.78771209716797,-32.00000000000168,0.21228790283370813,0.04506615368953391,5.549407867063959e-05,0.01231074333190918,10,5,2
791,-32.0734977722168,-32.00000000000168,0.07349777221512,0.005401922520585665,5.549407867063959e-05,0.01150202751159668,10,5,2
792,-32.13478088378906,-32.00000000000168,0.13478088378738562,0.018165886634508747,5.549407867063959e-05,0.015682220458984375,10,5,2
793,-31.672531127929688,-31.50000000000168,0.17253112792800707,0.02976699010411034,5.549407867063959e-05,0.012284040451049805,10,5,2
794,-31.90960693359375,-32.00000000000168,0.09039306640792688,0.008170906454627879,5.549407867063959e-05,0.007706165313720703,10,5,2
795,-32.16130828857422,-32.00000000000168,0.16130828857254187,0.02602036396220244,5.549407867063959e-05,0.032067060470581055,10,5,2
796,-31.920289993286133,-32.00000000000168,0.07971000671554407,0.006353685170592081,5.549407867063959e-05,0.01544189453125,10,5,2
797,-32.099464416503906,-32.00000000000168,0.09946441650222937,0.009893170150128958,5.549407867063959e-05,0.01513814926147461,10,5,2
798,-32.06365203857422,-32.00000000000168,0.06365203857254187,0.0040515820144403575,5.549407867063959e-05,0.020035743713378906,10,5,2
799,-31.889944076538086,-32.00000000000168,0.11005592346359094,0.012112306289423787,5.549407867063959e-05,0.008886098861694336,10,5,2
800,-32.13920593261719,-32.00000000000168,0.13920593261551062,0.019378291675354084,5.549407867063959e-05,0.014033079147338867,10,5,2
801,-32.17210388183594,-32.00000000000168,0.17210388183426062,0.029619746142421143,5.549407867063959e-05,0.007855892181396484,10,5,2
802,-32.02374267578125,-32.00000000000168,0.02374267577957312,0.000563714653173928,5.549407867063959e-05,0.016771793365478516,10,5,2
803,-32.23153305053711,-32.00000000000168,0.2315330505354325,0.05360755349024314,5.549407867063959e-05,0.013108968734741211,10,5,2
804,-32.18866729736328,-32.00000000000168,0.18866729736160437,0.03559534909373205,5.549407867063959e-05,0.01097416877746582,10,5,2
805,-31.97258186340332,-31.50000000000168,0.4725818634016399,0.2233336176161662,5.549407867063959e-05,0.012910842895507812,10,5,2
806,-32.003211975097656,-32.00000000000168,0.003211975095979369,1.0316784017191678e-05,5.549407867063959e-05,0.008267879486083984,10,5,2
807,-32.02361297607422,-32.00000000000168,0.02361297607254187,0.0005575726390024348,5.549407867063959e-05,0.010992765426635742,10,5,2
808,-32.03456115722656,-32.00000000000168,0.03456115722488562,0.0011944735887232634,5.549407867063959e-05,0.013920068740844727,10,5,2
809,-32.0238151550293,-32.00000000000168,0.023815155027619994,0.0005671616089895739,5.549407867063959e-05,0.012861967086791992,10,5,2
810,-32.037391662597656,-32.00000000000168,0.03739166259597937,0.0013981364316915626,5.549407867063959e-05,0.013158798217773438,10,5,2
811,-31.895925521850586,-32.00000000000168,0.10407447815109094,0.010831497002421905,5.549407867063959e-05,0.010087013244628906,10,5,2
812,-31.84698486328125,-32.00000000000168,0.15301513672042688,0.02341363206557093,5.549407867063959e-05,0.02198624610900879,10,5,2
813,-31.680734634399414,-32.00000000000168,0.3192653656022628,0.10193037367314654,5.549407867063959e-05,0.015040874481201172,10,5,2
814,-31.839130401611328,-32.00000000000168,0.16086959839034876,0.0258790276862721,5.549407867063959e-05,0.017318248748779297,10,5,2
815,-31.764738082885742,-31.50000000000168,0.26473808288406175,0.07008625252912835,5.549407867063959e-05,0.007748126983642578,10,5,2
816,-31.938003540039062,-32.00000000000168,0.06199645996261438,0.003843561047896048,5.549407867063959e-05,0.008771181106567383,10,5,2
817,-31.824745178222656,-31.50000000000168,0.3247451782209758,0.10545943077777335,5.549407867063959e-05,0.012219905853271484,10,5,2
818,-32.27094650268555,-32.00000000000168,0.27094650268387,0.07341200731662037,5.549407867063959e-05,0.015662670135498047,10,5,2
819,-29.70891761779785,-31.000000000001684,1.2910823822038324,1.6668937176371228,5.549407867063959e-05,0.01262211799621582,10,5,2
820,-23.234128952026367,-23.50000000000177,0.26587104797540206,0.07068741415153855,5.549407867063959e-05,0.009510993957519531,10,5,2
821,-23.174793243408203,-23.50000000000177,0.3252067565935661,0.10575943453410697,5.549407867063959e-05,0.009818792343139648,10,5,2
822,-23.086580276489258,-23.50000000000177,0.41341972351251144,0.1709158677891614,5.549407867063959e-05,0.013053178787231445,10,5,2
823,-23.326763153076172,-23.50000000000177,0.17323684692559738,0.030011005132722857,5.549407867063959e-05,0.011533021926879883,10,5,2
824,-23.550090789794922,-23.50000000000177,0.050090789793152624,0.0025090872221018032,5.549407867063959e-05,0.012276887893676758,10,5,2
825,-23.528745651245117,-23.50000000000177,0.028745651243347936,0.0008263124654041907,5.549407867063959e-05,0.018522024154663086,10,5,2
826,-23.7393798828125,-24.000000000001766,0.2606201171892657,0.06792284548374658,5.549407867063959e-05,0.008213996887207031,10,5,2
827,-24.05927085876465,-24.000000000001766,0.05927085876288274,0.0035130346984895934,5.549407867063959e-05,0.013914823532104492,10,5,2
828,-24.226388931274414,-24.000000000001766,0.22638893127264836,0.0512519482027719,5.549407867063959e-05,0.00956416130065918,10,5,2
829,-24.4818115234375,-24.50000000000176,0.018188476564258593,0.0003308206797285841,5.549407867063959e-05,0.013508081436157227,10,5,2
830,-24.792512893676758,-25.00000000000175,0.20748710632499368,0.04305089929111923,5.549407867063959e-05,0.01180124282836914,10,5,2
831,-25.028501510620117,-25.00000000000175,0.0285015106183657,0.0008123361075288128,5.549407867063959e-05,0.007857084274291992,10,5,2
832,-25.129152297973633,-25.00000000000175,0.12915229797188132,0.016680316071417622,5.549407867063959e-05,0.012839794158935547,10,5,2
833,-25.334674835205078,-25.500000000001748,0.1653251647966698,0.02733241011504603,5.549407867063959e-05,0.022921085357666016,10,5,2
834,-25.46481704711914,-25.500000000001748,0.03518295288260731,0.001237840173539766,5.549407867063959e-05,0.01939082145690918,10,5,2
835,-25.607601165771484,-25.500000000001748,0.10760116576973644,0.011578010875006301,5.549407867063959e-05,0.019181013107299805,10,5,2
836,-25.613420486450195,-25.500000000001748,0.11342048644844738,0.012864206746202434,5.549407867063959e-05,0.015900135040283203,10,5,2
837,-25.651704788208008,-25.500000000001748,0.15170478820625988,0.023014342764706167,5.549407867063959e-05,0.008372068405151367,10,5,2
838,-25.669462203979492,-25.500000000001748,0.16946220397774425,0.0287174385769946,5.549407867063959e-05,0.009628772735595703,10,5,2
839,-25.726768493652344,-25.500000000001748,0.22676849365059581,0.05142394971256031,5.549407867063959e-05,0.012003660202026367,10,5,2
840,-25.53618049621582,-25.00000000000175,0.5361804962140688,0.2874895245203651,5.549407867063959e-05,0.013548135757446289,10,5,2
841,-25.56382942199707,-25.00000000000175,0.5638294219953188,0.3179036171075753,5.549407867063959e-05,0.013215065002441406,10,5,2
842,-25.478862762451172,-25.00000000000175,0.4788627624494204,0.22930954526069003,5.549407867063959e-05,0.008297204971313477,10,5,2
843,-25.48699951171875,-25.00000000000175,0.4869995117169985,0.23716852441259498,5.549407867063959e-05,0.009334802627563477,10,5,2
844,-25.361799240112305,-25.00000000000175,0.3617992401105532,0.13089869014457373,5.549407867063959e-05,0.01455831527709961,10,5,2
845,-25.493547439575195,-25.00000000000175,0.4935474395734438,0.24358907510950217,5.549407867063959e-05,0.009038209915161133,10,5,2
846,-25.374853134155273,-25.00000000000175,0.37485313415352195,0.14051487218471834,5.549407867063959e-05,0.011776924133300781,10,5,2
847,-25.332487106323242,-25.00000000000175,0.3324871063214907,0.11054767587003826,5.549407867063959e-05,0.015411138534545898,10,5,2
848,-25.301189422607422,-25.00000000000175,0.3011894226056704,0.09071506828953711,5.549407867063959e-05,0.018445968627929688,10,5,2
849,-25.066242218017578,-25.00000000000175,0.06624221801582664,0.004388031447656307,5.549407867063959e-05,0.00970005989074707,10,5,2
850,-25.0067138671875,-24.50000000000176,0.5067138671857414,0.2567589431983292,5.549407867063959e-05,0.04285907745361328,10,5,2
851,-24.88228416442871,-24.50000000000176,0.38228416442695234,0.14614118237161314,5.549407867063959e-05,0.014503955841064453,10,5,2
852,-24.888200759887695,-24.50000000000176,0.3882007598859367,0.1506998299760187,5.549407867063959e-05,0.008500099182128906,10,5,2
853,-24.469594955444336,-24.50000000000176,0.030405044557422656,0.000924466734538857,5.549407867063959e-05,0.013128995895385742,10,5,2
854,-24.527660369873047,-24.50000000000176,0.02766036987128828,0.0007650960614164725,5.549407867063959e-05,0.0140380859375,10,5,2
855,-24.131465911865234,-24.000000000001766,0.13146591186346868,0.017283285982093315,5.549407867063959e-05,0.007822990417480469,10,5,2
